Bit 1 [1, 2, 4, 6]
Bit 223 [4362552267650288792601303614643321910808482927427314693043059163136, 20738613622110931324127556919454074136396670262212701493088416169984, 34218586955686251221461064462963889473215242473482987733640221294592, 47698560289261571118794572006473704810033814684753273974192026419200]
Bit 224 [4362552267650288792601303614643321910808482927427314693043059163136, 47698560289261571118794572006473704810033814684753273974192026419200, 74658506956412210913461587093493335483670959107293846455295636668416, 101618453623562850708128602180512966157308103529834418936399246917632]
Bit 225 [47698560289261571118794572006473704810033814684753273974192026419200, 74658506956412210913461587093493335483670959107293846455295636668416, 112202338936252847971269363962721844605357060617589604617457500160000, 182498293625014770092129647441571858178219536797456136379710077665280]
Bit 226 [47698560289261571118794572006473704810033814684753273974192026419200, 182498293625014770092129647441571858178219536797456136379710077665280, 290338080293617329270797707789650380872768114487618426304124518662144, 398177866962219888449465768137728903567316692177780716228538959659008]
Bit 227 [182498293625014770092129647441571858178219536797456136379710077665280, 290338080293617329270797707789650380872768114487618426304124518662144, 479057706963671807833466813398787795588228125445402433671849790406656, 721697226968027565985469949181964471650962425248267586001782282649600]
Bit 228 [182498293625014770092129647441571858178219536797456136379710077665280, 721697226968027565985469949181964471650962425248267586001782282649600, 1153056373642437802700142190574278562429156736008916745699440046637056, 1584415520316848039414814431966592653207351046769565905397097810624512]
Bit 229 [182498293625014770092129647441571858178219536797456136379710077665280, 1584415520316848039414814431966592653207351046769565905397097810624512, 2447133813665668512844158914751220834763739668290864224792413338599424, 3309852107014488986273503397535849016320128289812162544187728866574336]
Bit 230 [182498293625014770092129647441571858178219536797456136379710077665280, 3309852107014488986273503397535849016320128289812162544187728866574336, 5035288693712129933132192363105105379432905532854759182978359922524160, 6760725280409770879990881328674361742545682775897355821768990978473984]
Bit 231 [182498293625014770092129647441571858178219536797456136379710077665280, 6760725280409770879990881328674361742545682775897355821768990978473984, 10211598453805052773708259259812874468771237261982549099350253090373632, 13662471627200334667425637190951387194996791748067742376931515202273280]
Bit 232 [6760725280409770879990881328674361742545682775897355821768990978473984, 10211598453805052773708259259812874468771237261982549099350253090373632, 13985990987206142344961641371995622763080437481138229246704758525263872, 24015091147386180348577770984366925373673455206323322209675301537972224]
Bit 233 [6760725280409770879990881328674361742545682775897355821768990978473984, 24015091147386180348577770984366925373673455206323322209675301537972224, 37818583840967307923447282708920976278575673150664095320000349985570816, 51622076534548435498316794433475027183477891095004868430325398433169408]
Bit 234 [6760725280409770879990881328674361742545682775897355821768990978473984, 51622076534548435498316794433475027183477891095004868430325398433169408, 79229061921710690648055817882583128993282326983686414650975495328366592, 106836047308872945797794841331691230803086762872367960871625592223563776]
Bit 235 [6760725280409770879990881328674361742545682775897355821768990978473984, 106836047308872945797794841331691230803086762872367960871625592223563776, 162050018083197456097272888229907434422695634649731053312925786013958144, 217263988857521966396750935128123638042304506427094145754225979804352512]
Bit 236 [6760725280409770879990881328674361742545682775897355821768990978473984, 217263988857521966396750935128123638042304506427094145754225979804352512, 327691930406170986995707028924556045281522249981820330636826367385141248, 438119871954820007594663122720988452520739993536546515519426754965929984]
Bit 237 [6760725280409770879990881328674361742545682775897355821768990978473984, 438119871954820007594663122720988452520739993536546515519426754965929984, 658975755052118048792575310313853266999175480645998885284627530127507456, 879831638149416089990487497906718081477610967755451255049828305289084928]
Bit 238 [6760725280409770879990881328674361742545682775897355821768990978473984, 879831638149416089990487497906718081477610967755451255049828305289084928, 1321543404344012172386311873092447710434481941974355994580229855612239872, 1763255170538608254782136248278177339391352916193260734110631405935394816]
Bit 239 [6760725280409770879990881328674361742545682775897355821768990978473984, 1763255170538608254782136248278177339391352916193260734110631405935394816, 2646678702927800419573784998649636597305094864631070213171434506581704704, 3530102235316992584365433749021095855218836813068879692232237607228014592]
Bit 240 [6760725280409770879990881328674361742545682775897355821768990978473984, 3530102235316992584365433749021095855218836813068879692232237607228014592, 5296949300095376913948731249764014371046320709944498650353843808520634368, 7063796364873761243532028750506932886873804606820117608475450009813254144]
Bit 241 [6760725280409770879990881328674361742545682775897355821768990978473984, 7063796364873761243532028750506932886873804606820117608475450009813254144, 10597490494430529902698623751992769918528772400571355524718662412398493696, 14131184623987298561865218753478606950183740194322593440961874814983733248]
Bit 242 [6760725280409770879990881328674361742545682775897355821768990978473984, 14131184623987298561865218753478606950183740194322593440961874814983733248, 21198572883100835880198408756450281013493675781825069273448299620154212352, 28265961142214373198531598759421955076803611369327545105934724425324691456]
Bit 243 [6760725280409770879990881328674361742545682775897355821768990978473984, 28265961142214373198531598759421955076803611369327545105934724425324691456, 42400737660441447835197978765365303203423482544332496770907574035665649664, 56535514178668522471864358771308651330043353719337448435880423646006607872]
Bit 244 [6760725280409770879990881328674361742545682775897355821768990978473984, 56535514178668522471864358771308651330043353719337448435880423646006607872, 84805067215122671745197118783195347583283096069347351765826122866688524288, 113074620251576821018529878795082043836522838419357255095771822087370440704]
Bit 245 [6760725280409770879990881328674361742545682775897355821768990978473984, 113074620251576821018529878795082043836522838419357255095771822087370440704, 169613726324485119565195398818855436343002323119377061755663220528734273536, 226152832397393418111860918842628828849481807819396868415554618970098106368]
Bit 246 [6760725280409770879990881328674361742545682775897355821768990978473984, 226152832397393418111860918842628828849481807819396868415554618970098106368, 339231044543210015205191958890175613862440777219436481735337415852825772032, 452309256689026612298522998937722398875399746619476095055120212735553437696]
Bit 247 [6760725280409770879990881328674361742545682775897355821768990978473984, 452309256689026612298522998937722398875399746619476095055120212735553437696, 678465680980659806485185079032815968901317685419555321694685806501008769024, 904622105272293000671847159127909538927235624219634548334251400266464100352]
Bit 248 [6760725280409770879990881328674361742545682775897355821768990978473984, 904622105272293000671847159127909538927235624219634548334251400266464100352, 1356934953855559389045171319318096678979071501819793001613382587797374763008, 1809247802438825777418495479508283819030907379419951454892513775328285425664]
Bit 249 [6760725280409770879990881328674361742545682775897355821768990978473984, 1809247802438825777418495479508283819030907379419951454892513775328285425664, 2713873499605358554165143799888658099134579134620268361450776150390106750976, 3618499196771891330911792120269032379238250889820585268009038525451928076288]
Bit 250 [6760725280409770879990881328674361742545682775897355821768990978473984, 3618499196771891330911792120269032379238250889820585268009038525451928076288, 5427750591104956884405088761029780939445594400221219081125563275575570726912, 7237001985438022437898385401790529499652937910621852894242088025699213377536]
Bit 251 [6760725280409770879990881328674361742545682775897355821768990978473984, 7237001985438022437898385401790529499652937910621852894242088025699213377536, 10855504774104153544884978683312026620067624931423120520475137525946498678784, 14474007562770284651871571964833523740482311952224388146708187026193783980032]
Bit 252 [6760725280409770879990881328674361742545682775897355821768990978473984, 14474007562770284651871571964833523740482311952224388146708187026193783980032, 21711013140102546865844758527876517981311685993826923399174286026688354582528, 28948018717434809079817945090919512222141060035429458651640385027182925185024]
Bit 253 [6760725280409770879990881328674361742545682775897355821768990978473984, 28948018717434809079817945090919512222141060035429458651640385027182925185024, 43422029872099333507764318217005500703799808118634529156572583028172066390016, 57896041026763857935710691343091489185458556201839599661504781029161207595008]
Bit 254 [6760725280409770879990881328674361742545682775897355821768990978473984, 57896041026763857935710691343091489185458556201839599661504781029161207595008, 86844063336092906791603437595263466148776052368249740671369177031139490004992, 115792085645421955647496183847435443112093548534659881681233573033117772414976]
Bit 255 [6760725280409770879990881328674361742545682775897355821768990978473984, 115792085645421955647496183847435443112093548534659881681233573033117772414976, 173688130264080053359281676351779397038728540867480163700962365037074337234944, 231584174882738151071067168856123350965363533200300445720691157041030902054912]
[115792085645421955647496183847435443112093548534659881681233573033117772414976, 173688130264080053359281676351779397038728540867480163700962365037074337234944, 231584185235357671256912850008257144380901711876963903976270989784817237753856, 405272308738712444206423646369155212745268510198761291779877533052900596514816]
